BRAND, MODEL, TYPE, LINK,image_url
Empress,Distortion,"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/empress-distortion,https://rvb-img.reverb.com/image/upload/s--VKocoSSQ--/t_card-square/v1435851937/vaeub7po7dhs8qhctrrj.jpg
Empress,Superdelay,['Delay Pedals'],https://reverb.com/p/empress-superdelay,https://rvb-img.reverb.com/image/upload/s--R_F3GlIO--/t_card-square/v1435851938/rogsf4ereeixfiswbt4a.jpg
Empress,Buffer + Stereo,['Buffer'],https://reverb.com/p/empress-buffer-plus-stereo,"https://rvb-img.reverb.com/image/upload/s--dN1u6FIY--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1485905586/ukho8ju5hywaoal9l5d8.jpg"
Empress,Fuzz,['Fuzz Pedals and Effects'],https://reverb.com/p/empress-fuzz,https://rvb-img.reverb.com/image/upload/s--K5vkzQEP--/t_card-square/v1435851937/pthirulzgukozbotkyxo.jpg
Eventide,H9 Max Harmonizer Multi-Effect Pedal,['Multi-Effects Pedals and Processors'],https://reverb.com/p/eventide-h9-max,https://rvb-img.reverb.com/image/upload/s--vZYocDab--/t_card-square/v1597692817/tecpcx1xgkyhnkxofoei.jpg
Eventide,H90 Harmonizer,['Multi-Effects Pedals and Processors'],https://reverb.com/p/eventide-h90-harmonizer,https://rvb-img.reverb.com/image/upload/s--CwSBGkJ4--/t_card-square/v1667920834/frr9yoqxaikmgbzo1kwo.png
Eventide,Blackhole,['Reverb Pedals'],https://reverb.com/p/eventide-blackhole,https://rvb-img.reverb.com/image/upload/s--H3bJzoR---/t_card-square/v1600102339/tzzogkcvbapxdwyvfb9n.jpg
Eventide,TimeFactor,"['Delay Pedals', 'Multi-Effects Pedals and Processors']",https://reverb.com/p/eventide-timefactor-2010s-blue,https://rvb-img.reverb.com/image/upload/s--sRwoHIZg--/t_card-square/v1416870227/hrbhhw82her5gthotulj.jpg
Eventide,Space,['Reverb Pedals'],https://reverb.com/p/eventide-space,https://rvb-img.reverb.com/image/upload/s--_ZwHabXx--/t_card-square/v1417194370/ulfcumijqmoyr15onbnq.jpg
Eventide,MicroPitch Delay Pedal,['Delay Pedals'],https://reverb.com/p/eventide-micropitch-delay-pedal,https://rvb-img.reverb.com/image/upload/s--OzwJbop7--/t_card-square/v1615417126/r4u3ny0qsmfrpzbdzyqx.jpg
Eventide,UltraTap Pedal,['Multi-Effects Pedals and Processors'],https://reverb.com/p/eventide-ultratap-pedal,https://rvb-img.reverb.com/image/upload/s--JwTXprCm--/t_card-square/v1615417370/wiiiudaj088bw5gkqign.jpg
Eventide,H9 Core Harmonizer Multi-Effect Pedal,['Multi-Effects Pedals and Processors'],https://reverb.com/p/eventide-h9-core,"https://rvb-img.reverb.com/image/upload/s--OaoYaglU--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1478638333/ka0syh0xhy7bizerxplk.png"
Eventide,TriceraChorus Pedal,['Chorus and Vibrato'],https://reverb.com/p/eventide-tricerachorus-pedal,https://rvb-img.reverb.com/image/upload/s--1xdB8Cg8--/t_card-square/v1634223874/hmzf8f4uylml67goqn0e.jpg
Eventide,Pitchfactor,"['Delay Pedals', 'Octave and Pitch-Shifting Pedals']",https://reverb.com/p/eventide-pitchfactor,https://rvb-img.reverb.com/image/upload/s--LzJrRMt4--/t_card-square/v1454542792/hhscsebpscmhta05o7ei.jpg
Eventide,ModFactor,['Multi-Effects Pedals and Processors'],https://reverb.com/p/eventide-mod-factor,https://rvb-img.reverb.com/image/upload/s--FNT1i-yi--/t_card-square/v1487286696/azrz7rw0il3howa7p6tv.png
Eventide,Rose Digital Delay,['Delay Pedals'],https://reverb.com/p/eventide-rose-digital-delay-2019,https://rvb-img.reverb.com/image/upload/s--GizSa7cY--/t_card-square/v1550207791/yxscd28xof5o1ckmffxn.jpg
Eventide,H9 Harmonizer Standard Multi-Effects Pedal,['Multi-Effects Pedals and Processors'],https://reverb.com/p/eventide-h9-standard,"https://rvb-img.reverb.com/image/upload/s---BCfzByN--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1478639356/v0djwhzmltshpyqgejzc.png"
Fairfield Circuitry,Shallow Water,['Chorus and Vibrato'],https://reverb.com/p/fairfield-circuitry-shallow-water,"https://rvb-img.reverb.com/image/upload/s--cTrV8btg--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1509363765/qjiwcnnwhpbewy7bjnvp.jpg"
Fairfield Circuitry,The Barbershop v2,['Overdrive and Boost Pedals'],https://reverb.com/p/fairfield-circuitry-barbershop-v2-overdrive,"https://rvb-img.reverb.com/image/upload/s--YXHrzJhO--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1480372508/kekmstksbrexeqvoxva2.png"
Fairfield Circuitry,Meet Maude,['Delay Pedals'],https://reverb.com/p/fairfield-circuitry-meet-maude,https://rvb-img.reverb.com/image/upload/s--HROHFSJ1--/t_card-square/v1630348805/acooe9vbigrsgkkojgsv.jpg
Fairfield Circuitry,The Accountant,['Compressor Pedals'],https://reverb.com/p/fairfield-circuitry-the-accountant,https://rvb-img.reverb.com/image/upload/s--QXhwzGXY--/t_card-square/v1630348738/sbq1yystgi0cfhhaisqy.jpg
Fairfield Circuitry,~900 About Nine Hundred Fuzz,['Fuzz Pedals and Effects'],https://reverb.com/p/fairfield-circuitry-900-about-nine-hundred-fuzz,https://rvb-img.reverb.com/image/upload/s--NAjIze90--/t_card-square/v1631127897/wgqnrxyn7u1hf8towjmu.jpg
Fairfield Circuitry,Roger That,"['Fuzz Pedals and Effects', 'Noise Generator Pedals']",https://reverb.com/p/fairfield-circuitry-roger-that,https://rvb-img.reverb.com/image/upload/s--qNzNxmin--/t_card-square/v1675357452/bpa4ottkbqsqjnasnn8e.png
Fairfield Circuitry,The Unpleasant Surprise,"['Fuzz Pedals and Effects', 'Noise Generator Pedals']",https://reverb.com/p/fairfield-circuitry-the-unpleasant-surprise,https://rvb-img.reverb.com/image/upload/s--zMe4O71y--/t_card-square/v1630348830/dc2vf3rv2ai4prwgd2zr.jpg
Fairfield Circuitry,Randy's Revenge,['Ring Modulator Pedals'],https://reverb.com/p/fairfield-circuitry-randys-revenge,https://rvb-img.reverb.com/image/upload/s--kgk5V1DP--/t_card-square/v1650040375/ccg1glicy9lz5the9axh.png
Fairfield Circuitry,Modele B Overdrive,['Overdrive and Boost Pedals'],https://reverb.com/p/fairfield-circuitry-modele-b-overdrive,https://rvb-img.reverb.com/image/upload/s--95BcsdCX--/t_card-square/v1630348755/eg6g1l0sfqin2iuuvqpb.jpg
Fairfield Circuitry,Long Life Parametric EQ,['EQ Pedals'],https://reverb.com/p/fairfield-circuitry-long-life-parametric-eq,https://rvb-img.reverb.com/image/upload/s--tgLqihJp--/t_card-square/v1630348679/xxnozdvsfzlggif7xfli.jpg
Fairfield Circuitry,Hors d'Oeuvre? Active Feedback Loop,,https://reverb.com/p/fairfield-circuitry-hors-doeuvre-active-feedback-loop,https://rvb-img.reverb.com/image/upload/s--kpFtGLs0--/t_card-square/v1630348473/wfcbpezvvc8avddnr4uu.png
Fairfield Circuitry,Four Eyes,['Fuzz Pedals and Effects'],https://reverb.com/p/fairfield-circuitry-four-eyes,"https://rvb-img.reverb.com/image/upload/s--wwH3bqCw--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1448039608/hzmmociucsmlvvy1n7ul.jpg"
Fairfield Circuitry,Barbershop v1,['Overdrive and Boost Pedals'],https://reverb.com/p/fairfield-circuitry-barbershop-v1,"https://rvb-img.reverb.com/image/upload/s--r05-2rBG--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1448040026/yl1bw3o4pygjijpsjbh8.jpg"
Fairfield Circuitry,Operator!?,['Loop Pedals and Samplers'],https://reverb.com/p/fairfield-circuitry-operator,"https://rvb-img.reverb.com/image/upload/s--XRbw6aQs--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1414429523/rjmesqfwpsx87il094e5.jpg"
Fender,Marine Layer Reverb,['Reverb Pedals'],https://reverb.com/p/fender-marine-layer-reverb,"https://rvb-img.reverb.com/image/upload/s--B5Z8F4Rx--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1518637407/vt2snjmdoyl5lly2p9zx.png"
Fender,Pugilist Distortion,['Distortion Pedals'],https://reverb.com/p/fender-pugilist-distortion,"https://rvb-img.reverb.com/image/upload/s--ATYeiOpt--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1518636768/bovrolc3ejnx1c2yeurz.png"
Fender,The Pelt Fuzz,['Fuzz Pedals and Effects'],https://reverb.com/p/fender-the-pelt-fuzz,https://rvb-img.reverb.com/image/upload/s--mwX3PZ78--/t_card-square/v1534871103/htj05fth4ossgyenph4c.png
Fender,Tre-Verb Tremolo/Reverb,"['Reverb Pedals', 'Tremolo Pedals']",https://reverb.com/p/fender-tre-verb-tremolo-reverb,https://rvb-img.reverb.com/image/upload/s--HpDH0ldo--/t_card-square/v1547744130/xwm2dvzaj7ugy0782mxe.jpg
Fender,Downtown Express Bass Multi-Effects,"['Bass Effect Pedals', 'Multi-Effects Pedals and Processors']",https://reverb.com/p/fender-downtown-express-bass-multi-effects,https://rvb-img.reverb.com/image/upload/s--RP2ZGdQq--/t_card-square/v1637696873/wick9tt6ezltvcdd7ieb.jpg
Fender,Smolder Acoustic Overdrive,['Overdrive and Boost Pedals'],https://reverb.com/p/fender-smolder-acoustic-overdrive,https://rvb-img.reverb.com/image/upload/s--_dNgSFv0--/t_card-square/v1563402158/vtxceh9cppygijmgte7c.jpg
Fender,The Pinwheel Rotary Speaker Emulator,['Chorus and Vibrato'],https://reverb.com/p/fender-the-pinwheel-rotary-speaker-emulator,https://rvb-img.reverb.com/image/upload/s--m9c6fRkV--/t_card-square/v1547744386/gjg3m4d8vdsax8da1jds.jpg
Fender,Level Set Buffer,['Buffer'],https://reverb.com/p/fender-level-set-buffer,"https://rvb-img.reverb.com/image/upload/s--picpiOgW--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1518648207/cunb1ctwnhtnou6izjzo.jpg"
Fender,The Bends Compressor,['Compressor Pedals'],https://reverb.com/p/fender-the-bends-compressor,"https://rvb-img.reverb.com/image/upload/s--aQVmhbXv--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1518636100/uq5m6prhmwztll3jtx1u.png"
Fender,Mirror Image Delay,['Delay Pedals'],https://reverb.com/p/fender-mirror-image-delay,"https://rvb-img.reverb.com/image/upload/s--iA-U69mY--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1518637160/awk9luuwrtxyxuol2dcx.png"
Fender,Hammertone Fuzz,['Fuzz Pedals and Effects'],https://reverb.com/p/fender-hammertone-fuzz,https://rvb-img.reverb.com/image/upload/s--BdERsZ1---/t_card-square/v1643189833/cbnhkmtsscofxspstnn1.jpg
Fender,Reflecting Pool Delay & Reverb,"['Delay Pedals', 'Reverb Pedals']",https://reverb.com/p/fender-reflecting-pool-delay-and-reverb,https://rvb-img.reverb.com/image/upload/s--RKFafbbk--/t_card-square/v1563402040/zn0jeeoogt7uazblwik0.jpg
Fender,Lost Highway Phaser,['Phaser Pedals'],https://reverb.com/p/fender-lost-highway-phaser,https://rvb-img.reverb.com/image/upload/s--UXYqtYgp--/t_card-square/v1547744556/mqrg5iegouutvyqstvft.jpg
Fender,Santa Ana Overdrive,['Overdrive and Boost Pedals'],https://reverb.com/p/fender-santa-ana-overdrive,"https://rvb-img.reverb.com/image/upload/s--yygJIvpk--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1518636515/mtv59zjsvqkje1wpynzh.png"
Fender,Hammertone Space Delay,['Delay Pedals'],https://reverb.com/p/fender-hammertone-space-delay,https://rvb-img.reverb.com/image/upload/s--miPMY5ov--/t_card-square/v1643213909/vmk5afdirauyjp1l65jx.jpg
Fender,Hammertone Reverb,['Reverb Pedals'],https://reverb.com/p/fender-hammertone-reverb,https://rvb-img.reverb.com/image/upload/s--dzeQ_BYV--/t_card-square/v1642698326/s4ax7anstgvmozckvrf3.jpg
Fender,Bubbler Chorus,['Chorus and Vibrato'],https://reverb.com/p/fender-bubbler-chorus,https://rvb-img.reverb.com/image/upload/s--_Vts51HW--/t_card-square/v1547743962/kychrqbaqlud4dnmuqda.jpg
Fender,MTG Tube Distortion,['Distortion Pedals'],https://reverb.com/p/fender-mtg-tube-distortion,https://rvb-img.reverb.com/image/upload/s--7W-DCwww--/t_card-square/v1547743691/wyqtgtpayy9bi1upigat.jpg
Fender,'63 Reverb Unit Reissue,['Reverb Pedals'],https://reverb.com/p/fender-63-reverb-unit-reissue-1994-2016,https://rvb-img.reverb.com/image/upload/s--UUvZBNIz--/t_card-square/v1634593404/bjgoktsekdhsx0sgjjbb.jpg
Fender,Tread-Light Volume / Expression Pedal,"['Controller, Expression and Volume Pedals']",https://reverb.com/p/fender-tread-light-volume-slash-expression-pedal,https://rvb-img.reverb.com/image/upload/s--CUqzqB-B--/t_card-square/v1605017866/trie7a5vy3v6wjwjxaqs.jpg
Fender,Engager Boost,['Overdrive and Boost Pedals'],https://reverb.com/p/fender-engager-boost,https://rvb-img.reverb.com/image/upload/s--2Cm0K662--/t_card-square/v1536088270/hvke1afybvvrl4v4e2ti.jpg
Fractal Audio,FM3 Amp Modeler/FX Processor,"['Amp Modeling Pedals', 'Multi-Effects Pedals and Processors']",https://reverb.com/p/fractal-audio-fm3-amp-modeler-slash-fx-processor,https://rvb-img.reverb.com/image/upload/s--DaGzeOKr--/t_card-square/v1617816853/xf3vhaqe7tetmuwkovjk.jpg
Fractal Audio,AX8,['Amp Modeling Pedals'],https://reverb.com/p/fractal-audio-ax8-black-2010s,https://rvb-img.reverb.com/image/upload/s--gt6YW9cK--/t_card-square/v1617815927/ixsw0uv8orqrizhuoqmz.png
Fractal Audio,FM9 Amp Modeler/FX Processor,"['Amp Modeling Pedals', 'Multi-Effects Pedals and Processors']",https://reverb.com/p/fractal-audio-fm9-amp-modeler-slash-fx-processor,https://rvb-img.reverb.com/image/upload/s--iMUxGRUF--/t_card-square/v1633621953/evtsltg0zuoxmgefev52.jpg
Fractal Audio,Axe-FX III,['Amp Modeling Pedals'],https://reverb.com/p/fractal-audio-axe-fx-iii,https://rvb-img.reverb.com/image/upload/s--YKdLq6qM--/t_card-square/v1728408456/urhfsgq8c58agijgoz0e.png
Fractal Audio,Axe FX II XL+,['Amp Modeling Pedals'],https://reverb.com/p/fractal-audio-axe-fx-ii-xl-plus,https://rvb-img.reverb.com/image/upload/s--2SS0FN94--/t_card-square/v1617816462/ybvbkjdrgdwy4bps0aze.jpg
Fractal Audio,Axe FX III Mark II,['Amp Modeling Pedals'],https://reverb.com/p/fractal-audio-axe-fx-iii-mark-ii,https://rvb-img.reverb.com/image/upload/s--DimC8qwm--/t_card-square/v1628092228/pfbbulogyka6zehq7rss.jpg
Fractal Audio,Axe FX II Mark 2,['Amp Modeling Pedals'],https://reverb.com/p/fractal-audio-axe-fx-ii-mark-2,https://rvb-img.reverb.com/image/upload/s--9aaDFD_f--/t_card-square/v1617816276/naziyo91fmf9osori5fo.jpg
Fractal Audio,FX8 Mark II,['Multi-Effects Pedals and Processors'],https://reverb.com/p/fractal-audio-fx8-mark-ii,https://rvb-img.reverb.com/image/upload/s--41CX2o5O--/t_card-square/v1617817060/vcfig949wnbtzhszmdkr.jpg
Fractal Audio,Axe FX II,['Amp Modeling Pedals'],https://reverb.com/p/fractal-audio-axe-fx-ii,https://rvb-img.reverb.com/image/upload/s--T0-Jz4mw--/t_card-square/v1617816761/wvzmtbad8ilc9vclxdui.jpg
Fractal Audio,Axe FX Ultra,['Amp Modeling Pedals'],https://reverb.com/p/fractal-audio-axe-fx-ultra,https://rvb-img.reverb.com/image/upload/s--2OnFjQiS--/t_card-square/v1617816538/vvrup7q2rvcdzgqvf4ib.png
Fractal Audio,Axe FX II XL,['Amp Modeling Pedals'],https://reverb.com/p/fractal-audioaxe-fx-ii-xl,https://rvb-img.reverb.com/image/upload/s--ZVwpzeSX--/t_card-square/v1617816368/z3d10apitbfgm6h18s9r.jpg
Fractal Audio,FX8,['Multi-Effects Pedals and Processors'],https://reverb.com/p/fractal-audio-fx8,https://rvb-img.reverb.com/image/upload/s--C98FsIfb--/t_card-square/v1617817175/qtchbk02cgfzytas3mrn.jpg
Fractal Audio,Axe FX Standard,"['Multi-Effects Pedals and Processors', 'Overdrive and Boost Pedals']",https://reverb.com/p/fractal-audio-axe-fx-standard,https://rvb-img.reverb.com/image/upload/s--Vr5XJyYI--/t_card-square/v1728407917/t9yqe8ikz2di0y1bho4d.png
Fulltone,OCD V1 Series 4,"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/fulltone-ocd-v4,https://rvb-img.reverb.com/image/upload/s--RIAO5b4G--/t_card-square/v1691677953/shsutl2cppv1ecnwhj0q.png
Fulltone,OCD V2,"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/fulltone-ocd-v2,"https://rvb-img.reverb.com/image/upload/s--mqyZNQk7--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1497370545/d6flvl3dyczcv816yhyg.jpg"
Fulltone,Full-Drive 2 Mosfet,"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/fulltone-full-drive-2,"https://rvb-img.reverb.com/image/upload/s--6CVP1-p---/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1414081029/p2xldehg8wuqtq1zyzlq.jpg"
Fulltone,Octafuzz,"['Fuzz Pedals and Effects', 'Octave and Pitch-Shifting Pedals']",https://reverb.com/p/fulltone-octafuzz,"https://rvb-img.reverb.com/image/upload/s--D9zCbGjH--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1462388610/d3fbso4xsickw9tt6ejf.jpg"
Fulltone,Custom Shop OCD-GE Germanium Overdrive,['Overdrive and Boost Pedals'],https://reverb.com/p/fulltone-custom-shop-ocd-ge-germanium-overdrive,https://rvb-img.reverb.com/image/upload/s--GhxKmy0i--/t_card-square/v1562183058/pjcf73u7m1zebjwvszpl.jpg
Fulltone,Supa-Trem,['Tremolo Pedals'],https://reverb.com/p/fulltone-supa-trem-2000s-black,https://rvb-img.reverb.com/image/upload/s--3ogVHKBy--/t_card-square/v1717782595/bogijqsih0ygdsgsik3d.png
Fulltone,'69 MkII,['Fuzz Pedals and Effects'],https://reverb.com/p/fulltone-69-mkii,https://rvb-img.reverb.com/image/upload/s--9EtQj-JO--/t_card-square/v1542641291/xuqvc9g2lxypodoae73v.jpg
Fulltone,CS-MDV MkII Custom Shop Mini Deja Vibe MkII,['Chorus and Vibrato'],https://reverb.com/p/fulltone-cs-mdv-mkii-custom-shop-mini-deja-vibe-mkii,https://rvb-img.reverb.com/image/upload/s--UHgjP8ep--/t_card-square/v1628088732/y9ysvavrxgkjl1vvafnn.jpg
Fulltone,PlimSoul,"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/fulltone-plimsoul,https://rvb-img.reverb.com/image/upload/s--eIqzNTC4--/t_card-square/v1555357275/fthgipn3trgxvda3fb6d.jpg
Fulltone,Full Drive 3,"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/fulltone-full-drive-3-overdrive,https://rvb-img.reverb.com/image/upload/s--WF5O8xHI--/t_card-square/v1435852240/ncw1ugpwfwlfginjyhvu.jpg
Fulltone,Full Drive 2 (Non-MOSFET),"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/fulltone-full-drive-2-non-mosfet,https://rvb-img.reverb.com/image/upload/s--ntMcqHMo--/t_card-square/v1632761967/chf30cevom9ck38aysrd.jpg
Fulltone,Clyde Deluxe Wah,['Filter and Wah Pedals'],https://reverb.com/p/fulltone-clyde-deluxe-wah-1,"https://rvb-img.reverb.com/image/upload/s--GFEXSBt---/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1440193161/eem32qmiplb061lasef8.jpg"
Fulltone,'70 BC-108C V2,['Fuzz Pedals and Effects'],https://reverb.com/p/fulltone-70,"https://rvb-img.reverb.com/image/upload/s--Qa2Ve0aR--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1461169917/ibqd9suhe6wijjtbddmx.jpg"
Fulltone,FD1 Full-Drive 1 Overdrive,['Overdrive and Boost Pedals'],https://reverb.com/p/fulltone-fd1-full-drive-1-overdrive,"https://rvb-img.reverb.com/image/upload/s--DEWJzQ0t--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1526701584/kullbhb5x2cptwh9z97t.jpg"
Fulltone,GT-500,"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/fulltone-gt-500-2010s-red,"https://rvb-img.reverb.com/image/upload/s--wFmvtKK5--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1467996277/oxr6cq2gfnj23qjzjynm.jpg"
Fulltone,Mini Deja Vibe MDV-3,['Chorus and Vibrato'],https://reverb.com/p/fulltone-mini-deja-vibe-mdv-3,"https://rvb-img.reverb.com/image/upload/s--OZI34qyD--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1477934910/hmrn2djsmgii6xzcanme.jpg"
Fulltone,Fat Boost FB-3,['Overdrive and Boost Pedals'],https://reverb.com/p/fulltone-fat-boost-fb-3-2010s-silver,"https://rvb-img.reverb.com/image/upload/s--QJdly8OB--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1460659714/rgh5slx21ajx9ulx448m.jpg"
Fulltone,Soul Bender v2,['Fuzz Pedals and Effects'],https://reverb.com/p/fulltone-soul-bender,"https://rvb-img.reverb.com/image/upload/s--9ysXpbB8--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1460145279/kj1bhtqwjmtfr61r5n9k.jpg"
Fulltone,Limited Edition OCD V2,"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/fulltone-limited-edition-ocd-v2,https://rvb-img.reverb.com/image/upload/s--RkWdW7Av--/t_card-square/v1552334592/rcgfvvhlrjqhgmyyzlsb.jpg
Fulltone, Full-Drive 2 V2,['Overdrive and Boost Pedals'],https://reverb.com/p/fulltone-full-drive-2-v2,https://rvb-img.reverb.com/image/upload/s--CGlzpX_V--/t_card-square/v1635261284/zpfwrwjoadtqhnqavvsu.jpg
Fulltone,Ultimate Octave,"['Fuzz Pedals and Effects', 'Octave and Pitch-Shifting Pedals']",https://reverb.com/p/fulltone-ultimate-octave,"https://rvb-img.reverb.com/image/upload/s--RQEixvvJ--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1439304826/vyssckwc0jw27t54hkmw.jpg"
Fulltone,Mini Deja Vibe,['Chorus and Vibrato'],https://reverb.com/p/fulltone-mini-deja-vibe-2010s-white,"https://rvb-img.reverb.com/image/upload/s--0vO-n4C5--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1460659746/hxmcx9rdgzdfocvitcvz.jpg"
Fulltone,Mas Malo Distortion / Fuzz,"['Distortion Pedals', 'Fuzz Pedals and Effects']",https://reverb.com/p/fulltone-mas-malo-distortion-slash-fuzz,"https://rvb-img.reverb.com/image/upload/s--zldhqnz8--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1509652059/qsrfsjlkhenlxk9qf9bf.jpg"
Fulltone,2B Boost with Limiter,"['Compressor Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/fulltone-2b-boost,https://rvb-img.reverb.com/image/upload/s--Lm1z5PtB--/t_card-square/v1635261174/b9epuf7stf5btitd0h4q.jpg
